"library","zotero_parent","att_key","doi","surname","year","title","file_exists","local_path"
"users/0","DADXAATX","QTFDM9IC","10.1007/978-94-007-7194-9_49-1","Goswami","2017","CPG-Based Control of Humanoid Robot Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\QTFDM9IC\Dzeladini et al. - 2017 - CPG-Based Control of Humanoid Robot Locomotion.pdf"
"users/0","TABLDVVC","6LM33WX6","10.7554/elife.107480","Shevtsova","2026","Linking spinal circuit reorganization to recovery after thoracic spinal cord injury","False","C:\Users\Ben Bolen\Zotero\storage\6LM33WX6\Shevtsova et al. - 2026 - Linking spinal circuit reorganization to recovery after thoracic spinal cord injury.pdf"
"users/0","C5LYIBNK","3BRM8ZL9","10.1101/2025.11.11.687930","Shinohara","2025","Mechanisms of adaptive interlimb coordination to sudden ground loss: a neuromusculoskeletal modeling study","False","C:\Users\Ben Bolen\Zotero\storage\3BRM8ZL9\Shinohara et al. - 2025 - Mechanisms of adaptive interlimb coordination to sudden ground loss a neuromusculoskeletal modeling.pdf"
"users/0","7M7SRMUQ","5JNA8S9B","10.1242/jeb.198.2.435","Büschges","1995","Rhythmic Patterns in the Thoracic Nerve Cord of the Stick Insect Induced by Pilocarpine","True","C:\Users\Ben Bolen\Zotero\storage\5JNA8S9B\buschges1995_pilocarpine.pdf"
"users/0","A924UV2P","HMU7XHUC","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: A 3D graphics environment for neuromechanical simulations","True","C:\Users\Ben Bolen\Zotero\storage\HMU7XHUC\cofer2010_animatlab.pdf"
"users/0","7CKZ7875","25VAKA5Q","10.1007/978-3-319-95972-6_15","Vouloutsi","2018","Neuromechanical Model of Rat Hind Limb Walking with Two Layer CPGs and Muscle Synergies","True","C:\Users\Ben Bolen\Zotero\storage\25VAKA5Q\Deng et al. - 2018 - Neuromechanical Model of Rat Hind Limb Walking wit.pdf"
"users/0","Z7I748W2","MJCK7B49","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\MJCK7B49\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","CG4WENUS","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\CG4WENUS\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","DAN8PN7C","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\DAN8PN7C\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","8L3VMFA8","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\8L3VMFA8\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","AN6TLGJV","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\AN6TLGJV\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","CIKZSVKJ","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\CIKZSVKJ\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromechanical simulations.pdf"
"users/0","Z7I748W2","KAUDXTDD","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\KAUDXTDD\Cofer et al. - 2010 - AnimatLab A 3D graphics environment for neuromech.pdf"
"users/0","Z7I748W2","RLJQQVUG","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\RLJQQVUG\Cofer et al. - 2010 - AnimatLab A 3D graphics environment for neuromech.pdf"
"users/0","Z7I748W2","JMKZ3CNR","10.1016/j.jneumeth.2010.01.005","Cofer","2010","AnimatLab: a 3D graphics environment for neuromechanical simulations","False","C:\Users\Ben Bolen\Zotero\storage\JMKZ3CNR\Cofer et al. - 2010 - AnimatLab a 3D graphics environment for neuromech.pdf"
"users/0","5FZ99ESR","GBCRKKHB","10.1007/978-3-319-22979-9_21","Hunt","2015","Using Animal Data and Neural Dynamics to Reverse Engineer a Neuromechanical Rat Model","False","C:\Users\Ben Bolen\Zotero\storage\GBCRKKHB\Hunt et al. - 2015 - Using Animal Data and Neural Dynamics to Reverse E.pdf"
"users/0","3M8QVHK2","7A4RB4C7","","Du","","Quaternion-Based Analytical Inverse Dynamics for the Human Body","False","C:\Users\Ben Bolen\Zotero\storage\7A4RB4C7\Du - Quaternion-Based Analytical Inverse Dynamics for t.pdf"
"users/0","HWELL4UQ","2DU4BIAZ","10.1063/1.1710314","Hickman","1937","The Dynamics of A Bow and Arrow","False","C:\Users\Ben Bolen\Zotero\storage\2DU4BIAZ\Hickman - 1937 - The Dynamics of A Bow and Arrow.pdf"
"users/0","UQMPMTDM","CDAA9CLJ","10.1016/j.neunet.2008.03.014","Ijspeert","2008","Central pattern generators for locomotion control in animals and robots: A review","False","C:\Users\Ben Bolen\Zotero\storage\CDAA9CLJ\Ijspeert - 2008 - Central pattern generators for locomotion control in animals and robots a review.pdf"
"users/0","TM7Y5PYV","FGSAKF2I","10.1113/jp270228","Song","2015","A neural circuitry that emphasizes spinal feedback generates diverse behaviours of human locomotion: A spinal feedback circuitry generating human locomotion behaviors","False","C:\Users\Ben Bolen\Zotero\storage\FGSAKF2I\Song and Geyer - 2015 - A neural circuitry that emphasizes spinal feedback.pdf"
"users/0","JGWDSTFE","J2EMEGYP","10.1007/bf00449593","Matsuoka","1985","Sustained oscillations generated by mutually inhibiting neurons with adaptation","False","C:\Users\Ben Bolen\Zotero\storage\J2EMEGYP\Matsuoka - 1985 - Sustained oscillations generated by mutually inhib.pdf"
"users/0","D8X2VFUN","MLFKI772","10.3113/fai.2011.0300","McCullough","2011","Moment Arms of the Ankle Throughout the Range of Motion in Three Planes","False","C:\Users\Ben Bolen\Zotero\storage\MLFKI772\McCullough et al. - 2011 - Moment Arms of the Ankle Throughout the Range of M.pdf"
"users/0","AMYH7VWL","GDQDFVE5","10.1016/j.jbiomech.2011.06.019","Modenese","2011","An open source lower limb model: Hip joint validation","False","C:\Users\Ben Bolen\Zotero\storage\GDQDFVE5\Modenese et al. - 2011 - An open source lower limb model Hip joint validat.pdf"
"users/0","YW6RBF42","R6MX3G2X","10.1109/embc.2013.6610650","Song","2013","Integration of an adaptive swing control into a neuromuscular human walking model","False","C:\Users\Ben Bolen\Zotero\storage\R6MX3G2X\Seungmoon Song et al. - 2013 - Integration of an adaptive swing control into a ne.pdf"
"users/0","IGRGYIKD","DDP9HNSV","10.1016/j.conb.2009.09.002","Tresch","2009","The case for and against muscle synergies","False","C:\Users\Ben Bolen\Zotero\storage\DDP9HNSV\Matthew C. Tresch et al. - 2009 - The case for and against muscle synergies..pdf"
"users/0","IGRGYIKD","J4E4JQ6Q","10.1016/j.conb.2009.09.002","Tresch","2009","The case for and against muscle synergies","False","C:\Users\Ben Bolen\Zotero\storage\J4E4JQ6Q\Tresch and Jarc - 2009 - The case for and against muscle synergies.pdf"
"users/0","IGRGYIKD","IP4RBQS5","10.1016/j.conb.2009.09.002","Tresch","2009","The case for and against muscle synergies","False","C:\Users\Ben Bolen\Zotero\storage\IP4RBQS5\Tresch, Jarc - 2009 - The case for and against muscle synergies.pdf"
"users/0","IGRGYIKD","DTBK5QBX","10.1016/j.conb.2009.09.002","Tresch","2009","The case for and against muscle synergies","False","C:\Users\Ben Bolen\Zotero\storage\DTBK5QBX\Tresch and Jarc - 2009 - The case for and against muscle synergies.pdf"
"users/0","JNUHXBLI","5PL42RPZ","","Hunt","2016","Neurologically Based Control for Quadruped Walking","False","C:\Users\Ben Bolen\Zotero\storage\5PL42RPZ\Hunt - 2016 - Neurologically Based Control for Quadruped Walking.pdf"
"users/0","KJ9JQQYT","V83Q8SQH","10.1109/icra.2012.6225149","Klein","2012","A neurorobotic model of bipedal locomotion based on principles of human neuromuscular architecture","False","C:\Users\Ben Bolen\Zotero\storage\V83Q8SQH\Klein and Lewis - 2012 - A neurorobotic model of bipedal locomotion based o.pdf"
"users/0","4SJYKPPA","PG92AUBL","10.1109/icra.2012.6225307","Song","2012","Regulating speed and generating large speed transitions in a neuromuscular human walking model","False","C:\Users\Ben Bolen\Zotero\storage\PG92AUBL\Song and Geyer - 2012 - Regulating speed and generating large speed transi.pdf"
"users/0","GDL24Q3Q","BWZLA9SG","10.1113/jp272437","Shevtsova","2016","Organization of flexor-extensor interactions in the mammalian spinal cord: insights from computational modelling: Flexor-extensor interactions in the spinal cord","False","C:\Users\Ben Bolen\Zotero\storage\BWZLA9SG\Shevtsova and Rybak - 2016 - Organization of flexor-extensor interactions in th.pdf"
"users/0","S46SYNVM","ZMTYDTM3","10.1007/978-3-319-22979-9_21","Wilson","2015","Using Animal Data and Neural Dynamics to Reverse Engineer a Neuromechanical Rat Model","False","C:\Users\Ben Bolen\Zotero\storage\ZMTYDTM3\Hunt et al. - 2015 - Using Animal Data and Neural Dynamics to Reverse E.pdf"
"users/0","GY9MSKNF","3JEIHREV","10.1016/j.neuron.2014.02.013","Zhang","2014","V1 and V2b Interneurons Secure the Alternating Flexor-Extensor Motor Activity Mice Require for Limbed Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\3JEIHREV\Zhang et al. - 2014 - V1 and V2b Interneurons Secure the Alternating Fle.pdf"
"users/0","YYIJCQRS","2LF8WH36","10.1155/2019/9232430","Winiarski","2019","Three-Dimensional Human Gait Pattern: Reference Data for Young, Active Women Walking with Low, Preferred, and High Speeds","False","C:\Users\Ben Bolen\Zotero\storage\2LF8WH36\Winiarski et al. - 2019 - Three-Dimensional Human Gait Pattern Reference Da.pdf"
"users/0","BDD2MAWC","FGLTFVDK","10.1002/jor.1100080310","Kadaba","1990","Measurement of lower extremity kinematics during level walking","False","C:\Users\Ben Bolen\Zotero\storage\FGLTFVDK\Kadaba et al. - 1990 - Measurement of lower extremity kinematics during l.pdf"
"users/0","DN5E7SJX","M5M85P5C","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\M5M85P5C\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"users/0","DN5E7SJX","MA6BHY7G","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\MA6BHY7G\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"users/0","DN5E7SJX","7IPB9US2","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\7IPB9US2\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"users/0","ASUN3QX9","NGNFPF7A","10.1007/978-1-4939-3267-2_5","Shevtsova","2016","Modeling the Organization of Spinal Cord Neural Circuits Controlling Two-Joint Muscles","False","C:\Users\Ben Bolen\Zotero\storage\NGNFPF7A\Shevtsova et al. - 2016 - Modeling the Organization of Spinal Cord Neural Ci.pdf"
"users/0","6WBS8NA5","5UME3J7X","10.1007/978-94-007-6046-2_7","Yamane","2018","A Comparative Study Between Humans and Humanoid Robots","False","C:\Users\Ben Bolen\Zotero\storage\5UME3J7X\Yamane and Murai - 2018 - A Comparative Study Between Humans and Humanoid Robots.pdf"
"users/0","INRZWCMH","CXCKIBRM","10.1038/s41598-017-13766-6","Sartori","2017","In Vivo Neuromechanics: Decoding Causal Motor Neuron Behavior with Resulting Musculoskeletal Function","False","C:\Users\Ben Bolen\Zotero\storage\CXCKIBRM\Sartori et al. - 2017 - In Vivo Neuromechanics Decoding Causal Motor Neuron Behavior with Resulting Musculoskeletal Functio.pdf"
"users/0","IZ7WQGPE","HPTKP4QK","10.1109/tbme.2025.3620626","Chen","2026","Automated Muscle Path Calibration With Gradient-Specified Optimization Based on Moment Arm","False","C:\Users\Ben Bolen\Zotero\storage\HPTKP4QK\Chen et al. - 2026 - Automated Muscle Path Calibration With Gradient-Specified Optimization Based on Moment Arm.pdf"
"users/0","B7XP4V3N","QIC6VMCN","10.3389/fbioe.2022.920462","Prasad","2022","A Framework for Determining the Performance and Requirements of Cable-Driven Mobile Lower Limb Rehabilitation Exoskeletons","False","C:\Users\Ben Bolen\Zotero\storage\QIC6VMCN\Prasad et al. - 2022 - A Framework for Determining the Performance and Requirements of Cable-Driven Mobile Lower Limb Rehab.pdf"
"users/0","S79YCQTR","F5HZ7BFZ","10.1016/j.jbiomech.2007.11.020","Koehle","2008","A method of calculating physiologically relevant joint reaction forces during forward dynamic simulations of movement from an existing knee model","False","C:\Users\Ben Bolen\Zotero\storage\F5HZ7BFZ\Koehle and Hull - 2008 - A method of calculating physiologically relevant joint reaction forces during forward dynamic simula.pdf"
"users/0","V7P9XICM","L5LG6UZR","","Zajac","","Biomechanics and muscle coordination of human walking Part I: Introduction to concepts, power transfer, dynamics and simulations","False","C:\Users\Ben Bolen\Zotero\storage\L5LG6UZR\Zajac et al. - Biomechanics and muscle coordination of human walking Part I Introduction to concepts, power transf.pdf"
"users/0","QVXASC2S","7R6UHA5B","10.1016/0268-0033(95)00021-6","Gill","1996","Biarticulating two-dimensional computer model of the human patellofemoral joint","False","C:\Users\Ben Bolen\Zotero\storage\7R6UHA5B\Gill and O'Connor - 1996 - Biarticulating two-dimensional computer model of the human patellofemoral joint.pdf"
"users/0","WWC5R4QW","IKPQMRG6","10.1243/0954411001535778","Imran","2000","The variation in the orientations and moment arms of the knee extensor and flexor muscle tendons with increasing muscle force: A mathematical analysis","False","C:\Users\Ben Bolen\Zotero\storage\IKPQMRG6\Imran et al. - 2000 - The variation in the orientations and moment arms of the knee extensor and flexor muscle tendons wit.pdf"
"users/0","KEF5J4D8","XIIYB5T8","10.3390/act15050230","Bolen","2026","Isometric Force Characterization of Braided Pneumatic Actuators","False","C:\Users\Ben Bolen\Zotero\storage\XIIYB5T8\Bolen et al. - 2026 - Isometric Force Characterization of Braided Pneumatic Actuators.pdf"
"users/0","KEF5J4D8","IRGCIX2F","10.3390/act15050230","Bolen","2026","Isometric Force Characterization of Braided Pneumatic Actuators","False","C:\Users\Ben Bolen\Zotero\storage\IRGCIX2F\Bolen et al. - 2026 - Isometric Force Characterization of Braided Pneumatic Actuators.pdf"
"users/0","LUUS3PR4","VVUVTATF","10.1016/s0021-9290(01)00222-6","Wu","2002","ISB recommendation on definitions of joint coordinate system of various joints for the reporting of human joint motion—part I: ankle, hip, and spine","False","C:\Users\Ben Bolen\Zotero\storage\VVUVTATF\Wu et al. - 2002 - ISB recommendation on definitions of joint coordin.pdf"
"users/0","YTSVLUJC","5JBCJPJ2","10.1016/j.jbiomech.2004.05.042","Wu","2005","ISB recommendation on definitions of joint coordinate systems of various joints for the reporting of human joint motion—Part II: shoulder, elbow, wrist and hand","False","C:\Users\Ben Bolen\Zotero\storage\5JBCJPJ2\Wu et al. - 2005 - ISB recommendation on definitions of joint coordin.pdf"
"users/0","EBCYNQ8L","94JUL49Z","10.1016/j.jbiomech.2019.109533","Derrick","2020","ISB recommendations on the reporting of intersegmental forces and moments during human motion analysis","False","C:\Users\Ben Bolen\Zotero\storage\94JUL49Z\Derrick et al. - 2020 - ISB recommendations on the reporting of intersegme.pdf"
"users/0","B3L88UM6","DCTB98BB","10.1109/tbme.2007.901024","Delp","2007","OpenSim: Open-Source Software to Create and Analyze Dynamic Simulations of Movement","False","C:\Users\Ben Bolen\Zotero\storage\DCTB98BB\Delp et al. - 2007 - OpenSim Open-Source Software to Create and Analyz.pdf"
"users/0","G83XMKDB","5BBKU5ND","0021-9290(95)00017-8","Wu","1995","FOR STANDARDIZATION IN THE REPORTING OF KINEMATIC DATA","False","C:\Users\Ben Bolen\Zotero\storage\5BBKU5ND\Wu and Cavanagh - FOR STANDARDIZATION IN THE REPORTING OF KINEMATIC .pdf"
"users/0","5RXI4MTV","6EIK7PLZ","10.1007/978-3-030-64313-3_25","Morrow","2020","Optimization of Artiﬁcial Muscle Placements for a Humanoid Bipedal Robot","False","C:\Users\Ben Bolen\Zotero\storage\6EIK7PLZ\LM202_poster.pptx"
"users/0","5RXI4MTV","BPE63S27","10.1007/978-3-030-64313-3_25","Morrow","2020","Optimization of Artiﬁcial Muscle Placements for a Humanoid Bipedal Robot","False","C:\Users\Ben Bolen\Zotero\storage\BPE63S27\Morrow et al. - 2020 - Optimization of Artiﬁcial Muscle Placements for a .pdf"
"users/0","HTR6VJ2N","Y3VRP59U","10.1007/978-3-319-96728-8_8","Steele","2018","Biomimetic Knee Design to Improve Joint Torque and Life for Bipedal Robotics","False","C:\Users\Ben Bolen\Zotero\storage\Y3VRP59U\Steele et al. - 2018 - Biomimetic Knee Design to Improve Joint Torque and.pdf"
"users/0","36CYWD8A","SJYMJ6MY","10.3390/biomimetics4010010","Young","2019","Analyzing Moment Arm Profiles in a Full-Muscle Rat Hindlimb Model","False","C:\Users\Ben Bolen\Zotero\storage\SJYMJ6MY\Young et al. - 2019 - Analyzing Moment Arm Profiles in a Full-Muscle Rat.pdf"
"users/0","36CYWD8A","PD8D3CZJ","10.3390/biomimetics4010010","Young","2019","Analyzing Moment Arm Profiles in a Full-Muscle Rat Hindlimb Model","False","C:\Users\Ben Bolen\Zotero\storage\PD8D3CZJ\Young et al. - 2019 - Analyzing Moment Arm Profiles in a Full-Muscle Rat.pdf"
"users/0","QYAQZR7A","ZGK24JVP","","Steele","2018","Biomimetic Design and Construction of a Bipedal Walking Robot","False","C:\Users\Ben Bolen\Zotero\storage\ZGK24JVP\Steele - Biomimetic Design and Construction of a Bipedal Wa.pdf"
"users/0","TCARFM3I","SJ3VLKGE","10.1088/1748-3190/ac28ea","Goldsmith","2021","Investigating the role of low level reinforcement reflex loops in insect locomotion","False","C:\Users\Ben Bolen\Zotero\storage\SJ3VLKGE\Goldsmith et al. - 2021 - Investigating the role of low level reinforcement .pdf"
"users/0","BFY5B79Z","AP8BKACQ","10.1016/j.medengphy.2019.07.010","Aksöz","2019","Design of an isokinetic knee dynamometer for evaluation of functional electrical stimulation strategies","False","C:\Users\Ben Bolen\Zotero\storage\AP8BKACQ\Aksöz et al. - 2019 - Design of an isokinetic knee dynamometer for evalu.pdf"
"users/0","M5DH4UWN","NZANI6PS","10.1016/j.jbiomech.2011.10.014","Suderman","2012","Moving muscle points provide accurate curved muscle paths in a model of the cervical spine","False","C:\Users\Ben Bolen\Zotero\storage\NZANI6PS\Suderman and Vasavada - 2012 - Moving muscle points provide accurate curved muscl.pdf"
"users/0","REGSEJ9H","YWIVEDSQ","","Romero","2020","FOUR-BAR MECHANISM'S ROTATION CENTER DETERMINATION USING NATURAL COORDINATES","False","C:\Users\Ben Bolen\Zotero\storage\YWIVEDSQ\Romero et al. - 2020 - FOUR-BAR MECHANISM'S ROTATION CENTER DETERMINATION.pdf"
"users/0","PU3EZ34J","3ZECQB39","10.1115/detc2013-13633","Sherman","2013","What is a Moment Arm? Calculating Muscle Effectiveness in Biomechanical Models Using Generalized Coordinates","False","C:\Users\Ben Bolen\Zotero\storage\3ZECQB39\Sherman et al. - 2013 - What is a Moment Arm Calculating Muscle Effective.pdf"
"users/0","PCAQV2VH","GAK4A5US","10.1109/10.102791","Delp","1990","An interactive graphics-based model of the lower extremity to study orthopaedic surgical procedures","False","C:\Users\Ben Bolen\Zotero\storage\GAK4A5US\Delp et al. - 1990 - An interactive graphics-based model of the lower e.pdf"
"users/0","B6YKTXU9","9AB7WWKP","","Seth","2011","OpenSim: a musculoskeletal modeling and simulation framework for in silico investigations and exchange.","False","C:\Users\Ben Bolen\Zotero\storage\9AB7WWKP\Seth et al. - 2011 - OpenSim a musculoskeletal modeling and simulation.pdf"
"users/0","FKNMJZWQ","5U7SJSXZ","10.1016/0021-9290(89)90179-6","Yamaguchi","1989","A planar model of the knee joint to characterize the knee extensor mechanism","False","C:\Users\Ben Bolen\Zotero\storage\5U7SJSXZ\Yamaguchi and Zajac - 1989 - A planar model of the knee joint to characterize t.pdf"
"users/0","KBA7K3H2","W24AIPGJ","10.1007/978-3-319-63537-8_35","Steele","2017","Development of a Bio-inspired Knee Joint Mechanism for a Bipedal Robot","False","C:\Users\Ben Bolen\Zotero\storage\W24AIPGJ\Steele et al. - 2017 - Development of a Bio-inspired Knee Joint Mechanism.pdf"
"users/0","VTHJQFLI","MKC5XHN4","","Scharzenberger","2019","Design of a Canine Inspired Quadruped Robot as a Platform for Synthetic Neural Network Control","False","C:\Users\Ben Bolen\Zotero\storage\MKC5XHN4\Scharzenberger - 2019 - Design of a Canine Inspired Quadruped Robot as a P.pdf"
"users/0","3DU2C6F7","PMPR5TC7","10.1007/978-1-4613-9030-5_5","Winters","1990","Hill-Based Muscle Models: A Systems Engineering Perspective","False","C:\Users\Ben Bolen\Zotero\storage\PMPR5TC7\Winters - Hill-Based Muscle Models A Systems Engineering Perspective.pdf"
"users/0","98KWS5QC","6TTT5JM9","","Zajac","1989","Muscle and tendon: properties, models, scaling, and application to biomechanics and motor control","False","C:\Users\Ben Bolen\Zotero\storage\6TTT5JM9\Zajac - 1989 - Muscle and tendon properties, models, scaling, and application to biomechanics and motor control.pdf"
"users/0","J8WNA3JX","TZPKVWNE","10.1080/01691864.2022.2046502","Shin","2022","Sensorless angle and stiffness control of antagonistic PAM actuator using reference set","False","C:\Users\Ben Bolen\Zotero\storage\TZPKVWNE\Shin and Kogiso - 2022 - Sensorless angle and stiffness control of antagonistic PAM actuator using reference set.pdf"
"users/0","G7GUTFE5","NIEI9TRH","10.3390/act7040082","Martens","2018","A Novel Framework for a Systematic Integration of Pneumatic-Muscle-Actuator-Driven Joints into Robotic Systems Via a Torque Control Interface","False","C:\Users\Ben Bolen\Zotero\storage\NIEI9TRH\Martens et al. - 2018 - A Novel Framework for a Systematic Integration of Pneumatic-Muscle-Actuator-Driven Joints into Robot.pdf"
"users/0","4VLJQ434","YE7PGSKP","","KG","2018","Fluidic Muscle DMSP/MAS","False","C:\Users\Ben Bolen\Zotero\storage\YE7PGSKP\DMSP_MAS_2018-01f_8081496g1.pdf"
"users/0","XT244X5D","8DBBNC39","","KG","2013","Fluidic Muscle DMSP/MAS","False","C:\Users\Ben Bolen\Zotero\storage\8DBBNC39\Festo AG & Co. KG - 2013 - Fluidic Muscle DMSPMAS.pdf"
"users/0","45DIVVBD","DIDRN3HU","","KG","2016","Fluidic Muscle DMSP/MAS","False","C:\Users\Ben Bolen\Zotero\storage\DIDRN3HU\DMSP-MAS_EN.pdf"
"users/0","YPLFPDYI","KPR2S9H2","","Sárosi","2012","Mathematical analysis of the function approximation for the force generated by pneumatic artificial muscle","False","C:\Users\Ben Bolen\Zotero\storage\KPR2S9H2\Sárosi and Fabulya - 2012 - Mathematical analysis of the function approximation for the force generated by pneumatic artificial.pdf"
"users/0","GJIBKFZL","AHTWS9Z4","10.1111/sms.14639","Van Hooren","2024","The role of pennation angle and architectural gearing to rate of force development in dynamic and isometric muscle contractions","False","C:\Users\Ben Bolen\Zotero\storage\AHTWS9Z4\Van Hooren et al. - 2024 - The role of pennation angle and architectural gearing to rate of force development in dynamic and is.pdf"
"users/0","HYSHM97D","3REJWZ2Y","10.3389/fphys.2021.683931","Monte","2021","Muscle Belly Gearing Positively Affects the Force–Velocity and Power–Velocity Relationships During Explosive Dynamic Contractions","False","C:\Users\Ben Bolen\Zotero\storage\3REJWZ2Y\Monte et al. - 2021 - Muscle Belly Gearing Positively Affects the Force–Velocity and Power–Velocity Relationships During E.pdf"
"users/0","3GJSK525","YQEJW6I2","10.1109/70.481753","Chou","1996","Measurement and modeling of McKibben pneumatic artificial muscles","False","C:\Users\Ben Bolen\Zotero\storage\YQEJW6I2\Chou and Hannaford - 1996 - Measurement and modeling of McKibben pneumatic artificial muscles.pdf"
"users/0","H6DZVTI4","W7PEANML","10.1109/biorob.2006.1639201","Aschenbeck","2006","Design of a Quadruped Robot Driven by Air Muscles","False","C:\Users\Ben Bolen\Zotero\storage\W7PEANML\Aschenbeck et al. - 2006 - Design of a Quadruped Robot Driven by Air Muscles.pdf"
"users/0","BNQSNGCP","UWG2KT2E","10.3389/fnbot.2017.00018","Hunt","2017","Development and Training of a Neural Controller for Hind Leg Walking in a Dog Robot","False","C:\Users\Ben Bolen\Zotero\storage\UWG2KT2E\Hunt et al. - 2017 - Development and Training of a Neural Controller fo.pdf"
"users/0","UEIGD62E","ABVMF8R4","10.1109/robosoft54090.2022.9762146","Tondu","2022","Static Modeling of Pneumatic Artificial Muscle Actuator","False","C:\Users\Ben Bolen\Zotero\storage\ABVMF8R4\Tondu - 2022 - Static Modeling of Pneumatic Artificial Muscle Act.pdf"
"users/0","S7CCST89","T3UIWN2M","10.1080/01691864.2018.1455606","Suzumori","2018","Trends in hydraulic actuators and components in legged and tough robots: a review","False","C:\Users\Ben Bolen\Zotero\storage\T3UIWN2M\Suzumori and Faudzi - 2018 - Trends in hydraulic actuators and components in le.pdf"
"users/0","7H7H3BXY","IR7S95US","10.1016/j.medengphy.2016.01.010","Veale","2016","Towards compliant and wearable robotic orthoses: A review of current and emerging actuator technologies","False","C:\Users\Ben Bolen\Zotero\storage\IR7S95US\Veale and Xie - 2016 - Towards compliant and wearable robotic orthoses A.pdf"
"users/0","PMJNAT3T","WWGMLBSM","10.1139/tcsme-2017-514","Sárosi","2017","COMPARATIVE SURVEY OF VARIOUS STATIC AND DYNAMIC MODELS OF PNEUMATIC ARTIFICIAL MUSCLES","False","C:\Users\Ben Bolen\Zotero\storage\WWGMLBSM\Sárosi et al. - 2017 - COMPARATIVE SURVEY OF VARIOUS STATIC AND DYNAMIC M.pdf"
"users/0","QJAMBMZY","5KSBNXWZ","10.1109/tro.2021.3106832","Schilling","2022","From Adaptive Locomotion to Predictive Action Selection – Cognitive Control for a Six-Legged Walker","False","C:\Users\Ben Bolen\Zotero\storage\5KSBNXWZ\Schilling et al. - 2022 - From Adaptive Locomotion to Predictive Action Sele.pdf"
"users/0","SEFTKC6B","FDA8VLQK","","KG","2026","Fluidic Muscle DMSP","False","C:\Users\Ben Bolen\Zotero\storage\FDA8VLQK\Festo Corporation - 2022 - Festo Fluidic Muscle DMSP.pdf"
"users/0","JPBTHDIU","E3E5D7ZN","10.1146/annurev-control-091919-095731","Ijspeert","2020","Amphibious and Sprawling Locomotion: From Biology to Robotics and Back","False","C:\Users\Ben Bolen\Zotero\storage\E3E5D7ZN\Ijspeert - 2020 - Amphibious and Sprawling Locomotion From Biology .pdf"
"users/0","8BQ4UZZC","7XEWJGSY","10.1186/s10033-020-00485-9","He","2020","Mechanism, Actuation, Perception, and Control of Highly Dynamic Multilegged Robots: A Review","False","C:\Users\Ben Bolen\Zotero\storage\7XEWJGSY\He and Gao - 2020 - Mechanism, Actuation, Perception, and Control of H.pdf"
